Equipment number;CNB0100003974;;;Life(%);94
Time;Eq. NO2 (oxidant gases) Level (µg/m3);Bat.(mV) ;Temp. °C;Humidity %;
20/06/2018 23:08:00;0;4720;28;49;
20/06/2018 23:09:00;0;4720;28;48;
20/06/2018 23:10:00;0;4720;28;47;
20/06/2018 23:11:00;0;4720;28;47;
20/06/2018 23:12:00;1.914;4720;28;47;
20/06/2018 23:13:00;0;4720;28;47;
20/06/2018 23:14:00;3.828;4720;27;47;
20/06/2018 23:15:00;1.914;4720;27;47;
20/06/2018 23:16:00;3.828;4720;27;47;
20/06/2018 23:17:00;1.914;4720;27;47;
20/06/2018 23:18:00;5.742;4720;27;48;
20/06/2018 23:19:00;1.914;4720;27;48;
20/06/2018 23:20:00;0;4720;27;48;
20/06/2018 23:21:00;1.914;4720;27;48;
20/06/2018 23:22:00;1.914;4720;27;48;
20/06/2018 23:23:00;3.828;4720;27;48;
20/06/2018 23:24:00;13.398;4720;27;48;
20/06/2018 23:25:00;3.828;4720;27;49;
20/06/2018 23:26:00;1.914;4720;27;49;
20/06/2018 23:27:00;1.914;4720;26;49;
20/06/2018 23:28:00;3.828;4720;26;49;
20/06/2018 23:29:00;0;4720;26;49;
20/06/2018 23:30:00;0;4720;26;49;
20/06/2018 23:31:00;0;4720;26;49;
20/06/2018 23:32:00;3.828;4720;26;49;
20/06/2018 23:33:00;1.914;4720;26;49;
20/06/2018 23:34:00;0;4720;26;49;
20/06/2018 23:35:00;1.914;4720;26;49;
20/06/2018 23:36:00;0;4720;26;49;
20/06/2018 23:37:00;1.914;4720;26;49;
20/06/2018 23:38:00;1.914;4720;26;49;
20/06/2018 23:39:00;0;4720;26;49;
20/06/2018 23:40:00;1.914;4720;26;49;
20/06/2018 23:41:00;1.914;4720;26;49;
20/06/2018 23:42:00;1.914;4720;26;49;
20/06/2018 23:43:00;1.914;4720;26;49;
20/06/2018 23:44:00;1.914;4720;26;49;
20/06/2018 23:45:00;1.914;4720;26;49;
20/06/2018 23:46:00;1.914;4720;26;49;
20/06/2018 23:47:00;1.914;4720;26;49;
20/06/2018 23:48:00;0;4720;26;49;
20/06/2018 23:49:00;1.914;4720;26;49;
20/06/2018 23:50:00;3.828;4720;26;49;
20/06/2018 23:51:00;3.828;4720;26;49;
20/06/2018 23:52:00;3.828;4720;26;49;
20/06/2018 23:53:00;3.828;4720;26;49;
20/06/2018 23:54:00;3.828;4720;26;49;
20/06/2018 23:55:00;1.914;4720;26;49;
20/06/2018 23:56:00;1.914;4720;26;49;
20/06/2018 23:57:00;3.828;4720;26;49;
20/06/2018 23:58:00;1.914;4720;26;49;
20/06/2018 23:59:00;1.914;4720;26;49;
21/06/2018 00:00:00;0;4720;26;49;
21/06/2018 00:01:00;1.914;4720;26;49;
21/06/2018 00:02:00;3.828;4720;26;49;
21/06/2018 00:03:00;5.742;4720;26;49;
21/06/2018 00:04:00;1.914;4720;26;49;
21/06/2018 00:05:00;3.828;4720;26;49;
21/06/2018 00:06:00;3.828;4720;26;49;
21/06/2018 00:07:00;3.828;4720;26;49;
21/06/2018 00:08:00;5.742;4720;26;49;
21/06/2018 00:09:00;5.742;4720;26;49;
21/06/2018 00:10:00;3.828;4720;26;49;
21/06/2018 00:11:00;5.742;4720;26;49;
21/06/2018 00:12:00;5.742;4720;26;49;
21/06/2018 00:13:00;7.656;4720;26;49;
21/06/2018 00:14:00;3.828;4720;26;49;
21/06/2018 00:15:00;3.828;4720;26;49;
21/06/2018 00:16:00;3.828;4720;26;49;
21/06/2018 00:17:00;3.828;4720;26;49;
21/06/2018 00:18:00;1.914;4720;26;49;
21/06/2018 00:19:00;3.828;4720;26;49;
21/06/2018 00:20:00;1.914;4720;26;49;
21/06/2018 00:21:00;3.828;4720;26;49;
21/06/2018 00:22:00;3.828;4720;26;49;
21/06/2018 00:23:00;1.914;4720;26;49;
21/06/2018 00:24:00;1.914;4720;26;49;
21/06/2018 00:25:00;1.914;4720;26;49;
21/06/2018 00:26:00;1.914;4720;26;49;
21/06/2018 00:27:00;1.914;4720;26;49;
21/06/2018 00:28:00;1.914;4720;26;49;
21/06/2018 00:29:00;0;4720;26;49;
21/06/2018 00:30:00;1.914;4720;25;49;
21/06/2018 00:31:00;1.914;4720;25;49;
21/06/2018 00:32:00;1.914;4720;25;49;
21/06/2018 00:33:00;1.914;4720;25;49;
21/06/2018 00:34:00;1.914;4720;25;49;
21/06/2018 00:35:00;0;4720;25;49;
21/06/2018 00:36:00;0;4720;25;49;
21/06/2018 00:37:00;1.914;4720;25;49;
21/06/2018 00:38:00;1.914;4720;25;49;
21/06/2018 00:39:00;1.914;4720;25;49;
21/06/2018 00:40:00;1.914;4720;25;49;
21/06/2018 00:41:00;1.914;4720;25;49;
21/06/2018 00:42:00;1.914;4720;25;49;
21/06/2018 00:43:00;0;4720;25;49;
21/06/2018 00:44:00;1.914;4720;25;49;
21/06/2018 00:45:00;0;4720;25;49;
21/06/2018 00:46:00;0;4720;25;49;
21/06/2018 00:47:00;1.914;4720;25;49;
21/06/2018 00:48:00;1.914;4720;25;49;
21/06/2018 00:49:00;1.914;4720;25;49;
21/06/2018 00:50:00;1.914;4720;25;49;
21/06/2018 00:51:00;1.914;4720;25;50;
21/06/2018 00:52:00;1.914;4720;25;50;
21/06/2018 00:53:00;1.914;4720;25;50;
21/06/2018 00:54:00;1.914;4720;25;50;
21/06/2018 00:55:00;1.914;4720;25;50;
21/06/2018 00:56:00;0;4720;25;50;
21/06/2018 00:57:00;0;4720;25;50;
21/06/2018 00:58:00;3.828;4720;25;50;
21/06/2018 00:59:00;0;4720;25;50;
21/06/2018 01:00:00;1.914;4720;25;50;
21/06/2018 01:01:00;0;4720;25;50;
21/06/2018 01:02:00;0;4720;25;50;
21/06/2018 01:03:00;1.914;4720;25;50;
21/06/2018 01:04:00;1.914;4720;25;50;
21/06/2018 01:05:00;1.914;4720;25;50;
21/06/2018 01:06:00;1.914;4720;25;50;
21/06/2018 01:07:00;1.914;4720;25;50;
21/06/2018 01:08:00;1.914;4720;25;50;
21/06/2018 01:09:00;0;4720;25;50;
21/06/2018 01:10:00;1.914;4720;25;50;
21/06/2018 01:11:00;1.914;4720;25;50;
21/06/2018 01:12:00;1.914;4720;25;50;
21/06/2018 01:13:00;1.914;4720;25;50;
21/06/2018 01:14:00;1.914;4720;25;50;
21/06/2018 01:15:00;1.914;4720;25;50;
21/06/2018 01:16:00;1.914;4720;25;50;
21/06/2018 01:17:00;1.914;4720;25;50;
21/06/2018 01:18:00;1.914;4720;25;50;
21/06/2018 01:19:00;0;4720;25;50;
21/06/2018 01:20:00;1.914;4720;25;50;
21/06/2018 01:21:00;0;4720;25;50;
21/06/2018 01:22:00;1.914;4720;25;50;
21/06/2018 01:23:00;1.914;4720;25;50;
21/06/2018 01:24:00;0;4720;25;50;
21/06/2018 01:25:00;1.914;4720;25;50;
21/06/2018 01:26:00;0;4720;25;50;
21/06/2018 01:27:00;0;4720;25;50;
21/06/2018 01:28:00;1.914;4720;25;50;
21/06/2018 01:29:00;0;4720;25;50;
21/06/2018 01:30:00;0;4720;25;50;
21/06/2018 01:31:00;1.914;4720;25;50;
21/06/2018 01:32:00;0;4720;25;50;
21/06/2018 01:33:00;1.914;4720;25;50;
21/06/2018 01:34:00;1.914;4720;25;50;
21/06/2018 01:35:00;1.914;4720;25;50;
21/06/2018 01:36:00;0;4720;25;50;
21/06/2018 01:37:00;0;4720;25;50;
21/06/2018 01:38:00;0;4720;25;50;
21/06/2018 01:39:00;1.914;4720;25;50;
21/06/2018 01:40:00;0;4720;25;50;
21/06/2018 01:41:00;1.914;4720;25;50;
21/06/2018 01:42:00;0;4720;25;50;
21/06/2018 01:43:00;1.914;4720;25;50;
21/06/2018 01:44:00;1.914;4720;25;50;
21/06/2018 01:45:00;1.914;4720;25;50;
21/06/2018 01:46:00;3.828;4720;25;50;
21/06/2018 01:47:00;1.914;4720;25;50;
21/06/2018 01:48:00;1.914;4720;25;50;
21/06/2018 01:49:00;1.914;4720;25;50;
21/06/2018 01:50:00;1.914;4720;25;50;
21/06/2018 01:51:00;1.914;4720;25;50;
21/06/2018 01:52:00;1.914;4720;25;50;
21/06/2018 01:53:00;1.914;4720;25;50;
21/06/2018 01:54:00;1.914;4720;25;50;
21/06/2018 01:55:00;1.914;4720;25;50;
21/06/2018 01:56:00;1.914;4720;25;50;
21/06/2018 01:57:00;1.914;4720;25;50;
21/06/2018 01:58:00;0;4720;25;50;
21/06/2018 01:59:00;0;4720;25;50;
21/06/2018 02:00:00;1.914;4720;25;50;
21/06/2018 02:01:00;1.914;4720;25;50;
21/06/2018 02:02:00;0;4720;25;50;
21/06/2018 02:03:00;0;4720;25;50;
21/06/2018 02:04:00;0;4720;25;50;
21/06/2018 02:05:00;0;4720;25;50;
21/06/2018 02:06:00;1.914;4720;25;50;
21/06/2018 02:07:00;1.914;4720;25;50;
21/06/2018 02:08:00;1.914;4720;25;50;
21/06/2018 02:09:00;0;4720;25;50;
21/06/2018 02:10:00;1.914;4720;25;50;
21/06/2018 02:11:00;1.914;4720;25;50;
21/06/2018 02:12:00;1.914;4720;25;50;
21/06/2018 02:13:00;1.914;4720;25;50;
21/06/2018 02:14:00;1.914;4720;25;50;
21/06/2018 02:15:00;1.914;4720;25;50;
21/06/2018 02:16:00;1.914;4720;25;50;
21/06/2018 02:17:00;1.914;4720;25;50;
21/06/2018 02:18:00;1.914;4720;25;50;
21/06/2018 02:19:00;1.914;4720;25;50;
21/06/2018 02:20:00;3.828;4720;25;50;
21/06/2018 02:21:00;1.914;4720;25;50;
21/06/2018 02:22:00;1.914;4720;25;50;
21/06/2018 02:23:00;0;4720;25;50;
21/06/2018 02:24:00;1.914;4720;25;50;
21/06/2018 02:25:00;0;4720;25;50;
21/06/2018 02:26:00;0;4720;25;50;
21/06/2018 02:27:00;3.828;4720;25;50;
21/06/2018 02:28:00;0;4720;25;50;
21/06/2018 02:29:00;0;4720;25;50;
21/06/2018 02:30:00;1.914;4720;25;50;
21/06/2018 02:31:00;1.914;4720;25;50;
21/06/2018 02:32:00;1.914;4720;25;50;
21/06/2018 02:33:00;3.828;4720;25;50;
21/06/2018 02:34:00;1.914;4720;25;50;
21/06/2018 02:35:00;1.914;4720;25;50;
21/06/2018 02:36:00;1.914;4720;25;50;
21/06/2018 02:37:00;3.828;4720;25;50;
21/06/2018 02:38:00;1.914;4720;25;50;
21/06/2018 02:39:00;0;4720;25;50;
21/06/2018 02:40:00;3.828;4720;25;50;
21/06/2018 02:41:00;0;4720;25;50;
21/06/2018 02:42:00;1.914;4720;25;50;
21/06/2018 02:43:00;1.914;4720;25;50;
21/06/2018 02:44:00;1.914;4720;25;50;
21/06/2018 02:45:00;1.914;4720;25;50;
21/06/2018 02:46:00;1.914;4720;25;50;
21/06/2018 02:47:00;1.914;4720;25;50;
21/06/2018 02:48:00;0;4720;25;50;
21/06/2018 02:49:00;1.914;4720;25;50;
21/06/2018 02:50:00;1.914;4720;25;50;
21/06/2018 02:51:00;1.914;4720;24;50;
21/06/2018 02:52:00;1.914;4720;24;51;
21/06/2018 02:53:00;1.914;4720;24;51;
21/06/2018 02:54:00;0;4720;24;51;
21/06/2018 02:55:00;3.828;4720;24;51;
21/06/2018 02:56:00;1.914;4720;24;51;
21/06/2018 02:57:00;1.914;4720;24;51;
21/06/2018 02:58:00;1.914;4720;24;51;
21/06/2018 02:59:00;1.914;4720;24;51;
21/06/2018 03:00:00;1.914;4720;24;51;
21/06/2018 03:01:00;3.828;4720;24;51;
21/06/2018 03:02:00;1.914;4720;24;51;
21/06/2018 03:03:00;1.914;4720;24;51;
21/06/2018 03:04:00;1.914;4720;24;52;
21/06/2018 03:05:00;1.914;4720;24;52;
21/06/2018 03:06:00;1.914;4720;24;51;
21/06/2018 03:07:00;0;4720;24;51;
21/06/2018 03:08:00;1.914;4720;24;51;
21/06/2018 03:09:00;1.914;4720;24;51;
21/06/2018 03:10:00;1.914;4720;24;51;
21/06/2018 03:11:00;1.914;4720;24;51;
21/06/2018 03:12:00;1.914;4720;24;52;
21/06/2018 03:13:00;3.828;4720;24;52;
21/06/2018 03:14:00;0;4720;24;52;
21/06/2018 03:15:00;0;4720;24;52;
21/06/2018 03:16:00;1.914;4720;24;52;
21/06/2018 03:17:00;1.914;4720;24;52;
21/06/2018 03:18:00;0;4720;24;52;
21/06/2018 03:19:00;1.914;4720;24;52;
21/06/2018 03:20:00;1.914;4720;24;52;
21/06/2018 03:21:00;0;4720;24;52;
21/06/2018 03:22:00;0;4720;24;52;
21/06/2018 03:23:00;0;4720;24;51;
21/06/2018 03:24:00;0;4720;24;51;
21/06/2018 03:25:00;0;4720;24;51;
21/06/2018 03:26:00;0;4720;24;51;
21/06/2018 03:27:00;0;4720;24;51;
21/06/2018 03:28:00;0;4720;24;51;
21/06/2018 03:29:00;1.914;4720;24;51;
21/06/2018 03:30:00;3.828;4720;24;51;
21/06/2018 03:31:00;0;4720;24;51;
21/06/2018 03:32:00;1.914;4720;24;51;
21/06/2018 03:33:00;0;4720;24;51;
21/06/2018 03:34:00;0;4720;24;51;
21/06/2018 03:35:00;1.914;4720;24;51;
21/06/2018 03:36:00;1.914;4720;24;51;
21/06/2018 03:37:00;1.914;4720;24;51;
21/06/2018 03:38:00;1.914;4720;24;51;
21/06/2018 03:39:00;0;4720;25;51;
21/06/2018 03:40:00;1.914;4720;25;51;
21/06/2018 03:41:00;3.828;4720;25;51;
21/06/2018 03:42:00;1.914;4720;25;51;
21/06/2018 03:43:00;1.914;4720;25;51;
21/06/2018 03:44:00;0;4720;25;51;
21/06/2018 03:45:00;0;4720;25;51;
21/06/2018 03:46:00;0;4720;25;51;
21/06/2018 03:47:00;3.828;4720;25;51;
21/06/2018 03:48:00;1.914;4720;25;51;
21/06/2018 03:49:00;1.914;4720;25;51;
21/06/2018 03:50:00;1.914;4720;25;51;
21/06/2018 03:51:00;0;4720;25;51;
21/06/2018 03:52:00;1.914;4720;25;51;
21/06/2018 03:53:00;1.914;4720;25;51;
21/06/2018 03:54:00;1.914;4720;25;51;
21/06/2018 03:55:00;3.828;4720;25;51;
21/06/2018 03:56:00;1.914;4720;25;51;
21/06/2018 03:57:00;1.914;4720;25;51;
21/06/2018 03:58:00;1.914;4720;25;51;
21/06/2018 03:59:00;1.914;4720;25;51;
21/06/2018 04:00:00;1.914;4720;25;51;
21/06/2018 04:01:00;1.914;4720;25;51;
21/06/2018 04:02:00;1.914;4720;25;51;
21/06/2018 04:03:00;1.914;4720;25;51;
21/06/2018 04:04:00;1.914;4720;25;51;
21/06/2018 04:05:00;3.828;4720;25;51;
21/06/2018 04:06:00;3.828;4720;25;51;
21/06/2018 04:07:00;3.828;4720;25;51;
21/06/2018 04:08:00;1.914;4720;25;51;
21/06/2018 04:09:00;1.914;4720;25;51;
21/06/2018 04:10:00;1.914;4720;25;51;
21/06/2018 04:11:00;1.914;4720;24;51;
21/06/2018 04:12:00;3.828;4720;24;51;
21/06/2018 04:13:00;3.828;4720;24;52;
21/06/2018 04:14:00;3.828;4720;24;52;
21/06/2018 04:15:00;0;4720;24;52;
21/06/2018 04:16:00;3.828;4720;24;52;
21/06/2018 04:17:00;1.914;4720;24;52;
21/06/2018 04:18:00;3.828;4720;24;52;
21/06/2018 04:19:00;3.828;4720;24;52;
21/06/2018 04:20:00;3.828;4720;24;52;
21/06/2018 04:21:00;1.914;4720;24;52;
21/06/2018 04:22:00;3.828;4720;24;52;
21/06/2018 04:23:00;3.828;4720;24;52;
21/06/2018 04:24:00;1.914;4720;24;52;
21/06/2018 04:25:00;1.914;4720;24;52;
21/06/2018 04:26:00;3.828;4720;24;52;
21/06/2018 04:27:00;1.914;4720;24;52;
21/06/2018 04:28:00;1.914;4720;24;52;
21/06/2018 04:29:00;1.914;4720;24;52;
21/06/2018 04:30:00;1.914;4720;24;52;
21/06/2018 04:31:00;1.914;4720;24;53;
21/06/2018 04:32:00;3.828;4720;24;53;
21/06/2018 04:33:00;1.914;4720;24;53;
21/06/2018 04:34:00;0;4720;24;53;
21/06/2018 04:35:00;1.914;4720;24;53;
21/06/2018 04:36:00;3.828;4720;24;53;
21/06/2018 04:37:00;3.828;4720;24;53;
21/06/2018 04:38:00;3.828;4720;24;53;
21/06/2018 04:39:00;1.914;4720;23;53;
21/06/2018 04:40:00;3.828;4720;23;53;
21/06/2018 04:41:00;1.914;4720;23;53;
21/06/2018 04:42:00;3.828;4720;23;53;
21/06/2018 04:43:00;1.914;4720;23;53;
21/06/2018 04:44:00;3.828;4720;23;54;
21/06/2018 04:45:00;1.914;4720;23;54;
21/06/2018 04:46:00;3.828;4720;23;54;
21/06/2018 04:47:00;1.914;4720;23;54;
21/06/2018 04:48:00;1.914;4720;23;54;
21/06/2018 04:49:00;1.914;4720;23;54;
21/06/2018 04:50:00;1.914;4720;23;54;
21/06/2018 04:51:00;3.828;4720;23;54;
21/06/2018 04:52:00;1.914;4720;23;54;
21/06/2018 04:53:00;1.914;4720;23;54;
21/06/2018 04:54:00;1.914;4720;23;54;
21/06/2018 04:55:00;5.742;4720;23;54;
21/06/2018 04:56:00;1.914;4720;23;54;
21/06/2018 04:57:00;3.828;4720;23;54;
21/06/2018 04:58:00;3.828;4720;23;54;
21/06/2018 04:59:00;3.828;4720;23;54;
21/06/2018 05:00:00;3.828;4720;23;54;
21/06/2018 05:01:00;1.914;4720;23;54;
21/06/2018 05:02:00;3.828;4720;23;54;
21/06/2018 05:03:00;1.914;4720;23;54;
21/06/2018 05:04:00;3.828;4720;23;54;
21/06/2018 05:05:00;1.914;4720;23;54;
21/06/2018 05:06:00;3.828;4720;23;54;
21/06/2018 05:07:00;1.914;4720;23;54;
21/06/2018 05:08:00;1.914;4720;23;54;
21/06/2018 05:09:00;1.914;4720;23;54;
21/06/2018 05:10:00;0;4720;23;54;
21/06/2018 05:11:00;1.914;4720;23;54;
21/06/2018 05:12:00;0;4720;23;54;
21/06/2018 05:13:00;3.828;4720;23;54;
21/06/2018 05:14:00;1.914;4720;23;54;
21/06/2018 05:15:00;1.914;4720;23;54;
21/06/2018 05:16:00;1.914;4720;23;54;
21/06/2018 05:17:00;1.914;4720;23;54;
21/06/2018 05:18:00;0;4720;23;54;
21/06/2018 05:19:00;1.914;4720;23;54;
21/06/2018 05:20:00;0;4720;23;54;
21/06/2018 05:21:00;1.914;4720;23;54;
21/06/2018 05:22:00;1.914;4720;23;54;
21/06/2018 05:23:00;1.914;4720;23;54;
21/06/2018 05:24:00;1.914;4720;23;54;
21/06/2018 05:25:00;3.828;4720;23;54;
21/06/2018 05:26:00;3.828;4720;23;54;
21/06/2018 05:27:00;5.742;4720;23;54;
21/06/2018 05:28:00;3.828;4720;23;54;
21/06/2018 05:29:00;3.828;4720;23;54;
21/06/2018 05:30:00;1.914;4720;23;54;
21/06/2018 05:31:00;3.828;4720;23;54;
21/06/2018 05:32:00;0;4720;23;54;
21/06/2018 05:33:00;1.914;4720;23;53;
21/06/2018 05:34:00;3.828;4720;23;53;
21/06/2018 05:35:00;0;4720;23;53;
21/06/2018 05:36:00;1.914;4720;23;53;
21/06/2018 05:37:00;3.828;4720;23;53;
21/06/2018 05:38:00;1.914;4720;23;53;
21/06/2018 05:39:00;1.914;4720;23;53;
21/06/2018 05:40:00;1.914;4720;23;53;
21/06/2018 05:41:00;1.914;4720;23;53;
21/06/2018 05:42:00;3.828;4720;23;53;
21/06/2018 05:43:00;3.828;4720;23;53;
21/06/2018 05:44:00;5.742;4720;23;53;
21/06/2018 05:45:00;7.656;4720;23;53;
21/06/2018 05:46:00;3.828;4720;23;53;
21/06/2018 05:47:00;1.914;4720;23;53;
21/06/2018 05:48:00;3.828;4720;23;53;
21/06/2018 05:49:00;1.914;4720;23;53;
21/06/2018 05:50:00;5.742;4720;23;53;
21/06/2018 05:51:00;3.828;4720;23;53;
21/06/2018 05:52:00;7.656;4720;23;53;
21/06/2018 05:53:00;7.656;4720;23;53;
21/06/2018 05:54:00;7.656;4720;23;53;
21/06/2018 05:55:00;5.742;4720;23;53;
21/06/2018 05:56:00;9.57;4720;23;53;
21/06/2018 05:57:00;9.57;4720;23;53;
21/06/2018 05:58:00;7.656;4720;23;53;
21/06/2018 05:59:00;5.742;4720;23;53;
21/06/2018 06:00:00;5.742;4720;23;53;
21/06/2018 06:01:00;7.656;4720;23;53;
21/06/2018 06:02:00;7.656;4720;23;53;
21/06/2018 06:03:00;7.656;4720;23;54;
21/06/2018 06:04:00;7.656;4720;23;54;
21/06/2018 06:05:00;9.57;4720;23;54;
21/06/2018 06:06:00;5.742;4720;23;53;
21/06/2018 06:07:00;7.656;4720;23;53;
21/06/2018 06:08:00;9.57;4720;23;53;
21/06/2018 06:09:00;5.742;4720;23;53;
21/06/2018 06:10:00;7.656;4720;23;53;
21/06/2018 06:11:00;9.57;4720;23;53;
21/06/2018 06:12:00;9.57;4720;23;53;
21/06/2018 06:13:00;7.656;4720;23;53;
21/06/2018 06:14:00;7.656;4720;23;53;
21/06/2018 06:15:00;3.828;4720;23;53;
21/06/2018 06:16:00;3.828;4720;24;53;
21/06/2018 06:17:00;5.742;4720;24;53;
21/06/2018 06:18:00;7.656;4720;24;53;
21/06/2018 06:19:00;7.656;4720;24;53;
21/06/2018 06:20:00;9.57;4720;24;52;
21/06/2018 06:21:00;7.656;4720;24;52;
21/06/2018 06:22:00;3.828;4720;24;52;
21/06/2018 06:23:00;5.742;4720;24;52;
21/06/2018 06:24:00;5.742;4720;24;52;
21/06/2018 06:25:00;3.828;4720;24;52;
21/06/2018 06:26:00;5.742;4720;24;52;
21/06/2018 06:27:00;7.656;4720;24;52;
21/06/2018 06:28:00;3.828;4720;24;52;
21/06/2018 06:29:00;3.828;4720;24;52;
21/06/2018 06:30:00;5.742;4720;24;52;
21/06/2018 06:31:00;3.828;4720;24;52;
21/06/2018 06:32:00;5.742;4720;24;52;
21/06/2018 06:33:00;5.742;4720;24;52;
21/06/2018 06:34:00;3.828;4720;24;52;
21/06/2018 06:35:00;3.828;4720;24;52;
21/06/2018 06:36:00;5.742;4720;24;52;
21/06/2018 06:37:00;5.742;4720;24;52;
21/06/2018 06:38:00;5.742;4720;24;52;
21/06/2018 06:39:00;3.828;4720;24;52;
21/06/2018 06:40:00;5.742;4720;24;52;
21/06/2018 06:41:00;5.742;4720;24;52;
21/06/2018 06:42:00;5.742;4720;24;52;
21/06/2018 06:43:00;7.656;4720;24;52;
21/06/2018 06:44:00;9.57;4720;24;52;
21/06/2018 06:45:00;7.656;4720;24;52;
21/06/2018 06:46:00;5.742;4720;24;52;
21/06/2018 06:47:00;7.656;4720;24;52;
21/06/2018 06:48:00;5.742;4720;24;52;
21/06/2018 06:49:00;5.742;4720;24;52;
21/06/2018 06:50:00;5.742;4720;24;52;
21/06/2018 06:51:00;5.742;4720;24;52;
21/06/2018 06:52:00;5.742;4720;24;52;
21/06/2018 06:53:00;7.656;4720;24;51;
21/06/2018 06:54:00;7.656;4720;24;51;
21/06/2018 06:55:00;13.398;4620;24;51;
21/06/2018 06:56:00;15.312;4160;25;51;
21/06/2018 06:57:00;3.828;4160;25;50;
21/06/2018 06:58:00;5.742;4160;25;50;
21/06/2018 06:59:00;5.742;4160;25;50;
21/06/2018 07:00:00;9.57;4160;25;50;
21/06/2018 07:01:00;7.656;4160;25;50;
21/06/2018 07:02:00;11.484;4160;25;51;
21/06/2018 07:03:00;7.656;4160;25;51;
21/06/2018 07:04:00;7.656;4160;25;50;
21/06/2018 07:05:00;9.57;4160;25;50;
21/06/2018 07:06:00;13.398;4160;25;50;
21/06/2018 07:07:00;9.57;4160;25;50;
21/06/2018 07:08:00;11.484;4160;25;50;
21/06/2018 07:09:00;7.656;4160;25;50;
21/06/2018 07:10:00;7.656;4160;25;50;
21/06/2018 07:11:00;7.656;4160;25;50;
21/06/2018 07:12:00;7.656;4160;25;50;
21/06/2018 07:13:00;9.57;4160;25;50;
21/06/2018 07:14:00;7.656;4160;25;50;
21/06/2018 07:15:00;7.656;4160;25;50;
21/06/2018 07:16:00;7.656;4160;25;50;
21/06/2018 07:17:00;5.742;4160;25;50;
21/06/2018 07:18:00;9.57;4160;25;50;
21/06/2018 07:19:00;7.656;4160;25;50;
21/06/2018 07:20:00;9.57;4140;25;50;
21/06/2018 07:21:00;9.57;4140;25;50;
21/06/2018 07:22:00;7.656;4140;25;50;
21/06/2018 07:23:00;15.312;4140;25;50;
21/06/2018 07:24:00;9.57;4140;25;50;
21/06/2018 07:25:00;11.484;4140;25;50;
21/06/2018 07:26:00;5.742;4140;25;50;
21/06/2018 07:27:00;11.484;4140;25;50;
21/06/2018 07:28:00;9.57;4140;25;50;
21/06/2018 07:29:00;7.656;4140;25;50;
21/06/2018 07:30:00;13.398;4140;25;50;
21/06/2018 07:31:00;30.624;4140;25;50;
21/06/2018 07:32:00;1.914;4140;25;51;
21/06/2018 07:33:00;30.624;4140;25;51;
21/06/2018 07:34:00;30.624;4140;24;52;
21/06/2018 07:35:00;24.882;4140;24;53;
21/06/2018 07:36:00;28.71;4140;23;54;
21/06/2018 07:37:00;32.538;4140;23;55;
21/06/2018 07:38:00;44.022;4140;22;56;
21/06/2018 07:39:00;34.452;4140;22;58;
21/06/2018 07:40:00;21.054;4140;22;58;
21/06/2018 07:41:00;34.452;4140;22;58;
21/06/2018 07:42:00;22.968;4140;22;58;
21/06/2018 07:43:00;15.312;4140;22;58;
21/06/2018 07:44:00;21.054;4140;22;57;
21/06/2018 07:45:00;32.538;4140;22;57;
21/06/2018 07:46:00;15.312;4140;22;57;
21/06/2018 07:47:00;7.656;4140;23;58;
21/06/2018 07:48:00;7.656;4140;22;58;
21/06/2018 07:49:00;0;4140;22;58;
21/06/2018 07:50:00;9.57;4140;23;58;
21/06/2018 07:51:00;9.57;4140;23;58;
21/06/2018 07:52:00;7.656;4140;23;58;
21/06/2018 07:53:00;0;4140;23;59;
21/06/2018 07:54:00;0;4140;23;59;
21/06/2018 07:55:00;0;4140;23;58;
21/06/2018 07:56:00;7.656;4140;23;57;
21/06/2018 07:57:00;28.71;4140;23;57;
21/06/2018 07:58:00;28.71;4140;23;58;
21/06/2018 07:59:00;1.914;4140;23;59;
21/06/2018 08:00:00;0;4140;23;59;
21/06/2018 08:01:00;0;4140;23;59;
21/06/2018 08:02:00;0;4140;23;59;
21/06/2018 08:03:00;0;4140;23;58;
21/06/2018 08:04:00;3.828;4140;23;58;
21/06/2018 08:05:00;3.828;4140;23;58;
21/06/2018 08:06:00;7.656;4140;24;58;
21/06/2018 08:07:00;3.828;4140;24;58;
21/06/2018 08:08:00;22.968;4140;24;58;
21/06/2018 08:09:00;1.914;4140;24;58;
21/06/2018 08:10:00;3.828;4140;24;58;
21/06/2018 08:11:00;5.742;4140;24;58;
21/06/2018 08:12:00;0;4140;24;58;
21/06/2018 08:13:00;0;4140;24;57;
21/06/2018 08:14:00;0;4140;24;57;
21/06/2018 08:15:00;0;4140;24;56;
21/06/2018 08:16:00;0;4140;24;56;
21/06/2018 08:17:00;0;4140;24;56;
21/06/2018 08:18:00;1.914;4140;24;55;
21/06/2018 08:19:00;5.742;4120;24;55;
21/06/2018 08:20:00;17.226;4140;24;55;
21/06/2018 08:21:00;7.656;4120;25;56;
21/06/2018 08:22:00;0;4120;25;55;
21/06/2018 08:23:00;0;4120;25;55;
21/06/2018 08:24:00;5.742;4120;25;54;
21/06/2018 08:25:00;24.882;4120;25;55;
21/06/2018 08:26:00;5.742;4120;25;55;
21/06/2018 08:27:00;1.914;4120;25;55;
21/06/2018 08:28:00;0;4120;25;55;
21/06/2018 08:29:00;0;4120;25;54;
21/06/2018 08:30:00;1.914;4120;25;54;
21/06/2018 08:31:00;1.914;4120;25;54;
21/06/2018 08:32:00;1.914;4120;25;53;
